Why do I have trouble falling asleep?,"In the young adult population, stress or anxiety is an often-diagnosed cause of <a href=""/procedure/insomnia-1027"">insomnia</a>. If you feel stressed out as a result of school or work or can't stop worrying about your daily routine or tasks that need to be completed, then this can certainly translate into difficulty sleeping. If this is the case, then finding healthy ways to cope with your stressors can help lead to better sleep. 

It is also important to consider the effects of any external substances on sleep; one such substance is caffeine. Even a cup of coffee in the early afternoon can cause the mind to race when it is time to sleep. Cigarettes can have the same effect as nicotine is a stimulant to the body. 

You should certainly talk to your <a href=""/sleep-medicine-specialists"">doctor</a> about the <a href=""/procedure/sleep-problems-117"">sleep problems</a> you are having. You are correct in that Ambien is not a recommended long-term solution in most cases. If stress or anxiety is a problem, then your doctor can help address these issues with either counseling or other types of targeted medication. "
Why have I had a hard time falling asleep recently?  ,"The list of causes of <a href=""/procedure/insomnia-1027"">insomnia</a>, or difficulty falling or staying asleep, is long and diverse. In general, it is advised that all people practice good sleep hygiene. This encompasses a set of recommendations to maximize the amount of healthy sleep a person can achieve. Some of these ideas include setting a regular time for going to sleep and getting up in the morning, avoiding shifting your sleep times on weekends, avoiding all caffeine in the afternoon or evenings, avoiding late night meals or snacks, and minimizing the use of television and music in the bedroom prior to sleep. If you are having any issues with stress or feel like your mind is racing when you lie down at night, you should try to find healthy ways of coping with your stressors.

If you follow these lifestyle modifications and are still having difficulty staying asleep, you should talk with a <a href=""/primary-care-doctors"">primary care physician</a> through your school's health services center. You can come up with a plan of treatment which can include counseling and/or the use of medication to get your sleep pattern back to normal."
"Why do I wake up in the middle of the night, but am unable to move? ","Sleep is a puzzle that has vexed <a href=""/sleep-medicine-specialists"">doctors</a> and scientists for many years.  Although we spend approximately 30% of our lives sleeping, we are still unsure of its exact role in human neurophysiology.  We know that there are different sleep states that we cycle through at night as we sleep.  The most important distinction is between REM (rapid eye movement) and non-REM sleep.  Non-REM sleep has multiple phases, from light to very deep sleep. 

In general, dreaming does not occur during non-REM sleep, with the exception of nightmares, which are thought to occur in the deepest stages of non-REM sleep.  In non-REM sleep, most physiologic processes are greatly reduced, so it is thought to be important for helping some of the processes of the brain and body ""reboot"".  REM sleep is different, it is a light sleep state that we enter into several times a night where the brain is very active.  During REM sleep, vivid dreaming occurs while our eyes move rapidly and our muscle movement is inhibited (to prevent us from acting out our dreams).  As infants we spend &gt;50% of the night in REM, however as we age we eventually plateau at about 25% REM sleep per night.  That observation has lead some to believe that REM sleep and the process of dreaming are important for learning and integrating new memories.

There are several derangements of sleep that cause people to wake up frequently at night.  The most common and the most important to rule out is sleep apnea.  In obstructive sleep apnea the musculature of the throat relaxes at night and weight of the tissues of the neck (especially in obese persons) causes reversible airway obstruction.  This causes the person to stop breathing and briefly wake up throughout the night.  This is a treatable but potentially serious illness that must be ruled out at a follow up visit with a sleep medicine or pulmonary physician.  

However, you indicated that when you wake up at night you cannot move, and this is actually more consistent with another condition called sleep paralysis.  This is actually a very common and benign disorder of REM sleep.  Because the brain is as active in REM sleep as it is during waking life, the brain must induce paralysis of the muscles to keep us from acting out every action we make in our dreams.  To do this the brain essentially puts up a neurochemical ""gate"" in the brainstem to keep signals from getting to the peripheral nerves.  But sometimes things go wrong...  REM is also a very light sleep state, so we can easily wake up from it (and we remember our dreams only when we do so).  Most of the time we simply wake up, remember our dreams and move on.  But in some people the line between REM sleep and waking life is initially blurred.  The consciousness can actually wake up in isolation, causing the processes of waking life to be mixed with the processes of dreaming.  When this happens to an individual, they will wake up at night, typically they will be unable to move or even speak, and they will sometimes have frightening hallucinations.  This can go on for up to a minute or two until the consciousness fully takes hold of the brain and we move into waking life.  It is a fascinating phenomenon that is so common that many cultures have created mythologies to explain this strange and occasionally terrifying state.  Fortunately, although sleep paralysis can be a very frightening experience, it otherwise has no negative neurologic or physiologic repercussions.

Finally, a much less likely explanation could be a form of epilepsy called a partial seizure, where abnormal activity occurs in any given brain region, with a very wide variety of effects.  It is conceivable that a partial seizure in the right region of the brain could produce these symptoms, but this would typically be something that occurs during waking life as well.  Although this would be a fairly unlikely explanation of such symptoms, it is not impossible, especially if you have ever experienced these symptoms during the day.  Only a visit to a <a href=""/neurologists"">neurologist</a> could rule this out for sure.

You must follow up with a sleep medicine physician, <a href=""/pulmonologists"">pulmonologist</a>, or neurologist in person.  Only examination and testing by one of these types of physicians can rule out serious conditions like sleep apnea or epilepsy and truly determine why you are waking up at night unable to move."
Are there any major interactions between doxepin and alcohol?,"You are correct in your concern for interactions between alcohol and doxepin.  The specific concern is just as you have mentioned: <a href=""/procedure/depression-493"">depression</a> of the central nervous system (brain and spinal cord).

CNS depression can have many symptoms, but the most common are an increased sense of sleepiness or drowsiness.  Effects seen at higher doses can be difficulty walking or slurred speech.  Dangerous side effects at higher doses are respiratory depression, which can lead to stopping breathing (typically after falling asleep), coma or death.  The likelihood of these medications producing a dangerous interaction increase with the dose, so the more you drink the more likely you are to have these effects, as well as with other medications or substances which also produce CNS depression.  The doses of doxepin typically used for <a href=""/procedure/insomnia-1027"">insomnia</a> are lower than the doses used for other reasons, but in general, patients taking doxepin are not advised to drink any alcohol.  You should definitely consult with your <a href=""/sleep-medicine-specialists"">doctor</a> prior to taking any other medication, and although it is not advisable to drink any alcohol at all, should you choose to do so, you should do so with great caution and avoid any compromising situations (i.e. driving, operating machinery, swimming).

Of note, among the other potential side effects of doxepin is an FDA ""black box"" warning about suicidal ideation.  While rare, there is a documented association of doxepin and suicidal thoughts and behaviors.  Should you find yourself thinking of causing harm to yourself or others at any point, you should contact your doctor or an emergency medical service (either by phone or by going to the emergency room) immediately."
Can invisalign correct overbite?,"The best way to determine if your particular dental problems can be corrected orthodontically with the <a href=""/procedure/invisalign-consultation-52"">invisalign</a> <a href=""/procedure/braces-consultation-472"">braces</a> is to make a consultation visit with an <a href=""/orthodontists"">orthodontist</a>.  He or she will need to do a thorough dental exam to determine exactly which teeth need to be repositioned and whether or not there is sufficient room in your mouth to do so without causing crowding issues.  The decision about which type of correction to use will also depend on your specific exam.  In many cases, invisalign technology can be used to correct a typical overbite.  Hopefully, this will be the case for you!  However, it is also possible that your orthodontist may also feel the need to use a combination of metal braces and invisalign, depending upon the degree of correction required.  The only way to find this out is to go in for an exam.  In addition, it may be worth it for you to consult with more than one orthodontist.  It is possible that some practitioners may have different approaches they would take to correct your bite, and before you commit to the time and expense of any kind of correction, it is important for you to feel comfortable with your orthodontist and his or her approach."
Is it normal to feel worse after starting an antibiotic?,"You should discuss this problem with the <a href=""/orthodontists"">doctor</a> who performed your procedure. Antibiotics, like all medications, can cause people to experience adverse side effects. These effects can include, but are not limited to, allergic reactions (which can range from mild to life-threatening), nausea, abdominal discomfort, dry mouth, <a href=""/procedure/diarrhea-1117"">diarrhea</a>, and constipation. Erythromycin in particular has been known to cause diarrhea given its effects as a pro-motility agent in speeding up the gastrointestinal tract. That being said, isolated mouth pain seems like an unusual and/or uncommon side effect of any medication. Given the fact that you had a <a href=""/procedure/root-canal-15"">root canal</a> done recently, your symptoms may be more attributable to the actual procedure than the medication. The procedure may have caused some residual inflammation in the surrounding tissue, or may have been complicated by a subsequent infection that is not being treated by erythromycin. 

It is advised that you talk to the doctor who performed your procedure about the symptoms that are you are currently experiencing. He or she can perform an appropriate history and physical exam, and rule out any dangerous underlying causes such as infection. He/she can also discuss with you the use of alternate medication to get your pain under control, since the hydrocodone does not seem to be working adequately. "
How do they fix your jaw if it is misaligned?,"This depends a great deal on what exactly is going on with your jaw. Generally the first step in an evaluation of a misaligned jaw would start with an <a href=""/orthodontists"">orthodontist</a>. This is because most causes of jaw misalignment involve mismatch of the teeth on the top and bottom (""overbite""), and all except the most severe cases of teeth mismatch can usually be corrected with braces, one of the areas of treatment that an orthodontist specializes in. 

Some cases of jaw misalignment are also due to muscle spasm or strain or irritation of the temporomandibular joint (the joint near your ear where the jaw attaches to the head). These cases can also usually be diagnosed by your orthodontist, who may recommend initial simple treatments such as physical therapy, relaxation exercises, and anti inflammatory medications. 

In the most severe cases of jaw alignment, it may be necessary to cut the jaw bone and move it into a new position. These surgeries are typically performed by either an <a href=""/oral-surgeons"">oral surgeon</a> or a plastic surgeon. Your orthodontist is the best person to help you decide whether or not surgery might be indicated and, if so, to coordinate a referral for you to a <a href=""/surgeons"">surgical specialist</a>. Please speak to him or her soon."
Is my jaw pain from wisdom teeth?,"Jaw pain can come from many different sources, and one of them is the eruption of 3rd molars (wisdom teeth) or the crowding that they can cause. While you are within the appropriate age range for this to be the cause, there are other causes which could possibly be more common. If you feel that you are constantly under large amounts of stress, it is quite possible that you are grinding your teeth (bruxism, as it is called by doctors and dentists) and that this is leading to some soreness in your jaw. This soreness can contribute to or even be the same as another syndrome known as Temporo-mandibular joint dysfunction syndrome, or TMJ. This is essentially inflammation of one of the joints of your jaw, and is very common. It can usually be treated conservatively with good results (conservative treatment meaning exercises, rest, non-steroidal anti-inflammatory medications, etc). At times, either for bruxism or for TMJ, a bite block can be helpful to reduce the symptoms. There are obviously many other reasons that you can be having jaw pain, and if it continues you should see a health professional, either your <a href=""/orthodontists"">doctor</a> (likely an ENT aka <a href=""/ear-nose-throat-doctors"">otolaryngologist</a>) or your <a href=""/dentists"">dentist</a>. "
Why does my jaw hurt?,"The jaw is quite a complicated part of your anatomy being formed by two joints (the temporomandibular joints) and several muscles. Pain in the jaw is referred to as temporomandibular disorders or TMD.  There are many possible causes of <a href=""/procedure/jaw-pain-508"">jaw pain</a> and pain in the jaw can be associated with headache, neck pain, and/or clicking or popping noises when opening or shutting the jaw.  It is important to have a thorough exam by either a <a href=""/dentists"">dentist</a> or a <a href=""/primary-care-doctors"">primary care physician</a> to help determine the cause of your pain and prescribe appropriate treatment. X-rays may or may not be needed depending on your other symptoms and your exam. It is possible that your jaw or ""bite"" is not in line which over time can cause pain.  Overuse injuries are common as well, caused by either chewing gum, clenching the jaw from stress, and grinding your teeth during sleep.  Jaw pain can also be caused by a sinus infection.  Another common cause of jaw pain is a toothache or periodontal disease.  Make an appointment to determine the correct cause of your pain, but in the meantime try icing your jaw, avoiding overuse of your jaw, and taking an over the counter pain medication."
Why is there a clicking sound in my jaw?,"Jaw clicking is a very common symptom of temporomandibular joint syndrome. This joint is what connects the mandible and the skull. It is generally affected by various conditions that can affect any other joint in the body including <a href=""/procedure/arthritis-190"">arthritis</a>, or trauma or dislocation. 
There are many symptoms of temporomandibular joint dysfunction. These symptoms may include, as in your case, a clicking or popping sound in the jaw during biting, opening or closing the mouth. There may even be a headache, migraines, neck pain, shoulder pain or even ear pain. There are many causes for why this maybe happening to you. A very common cause is teeth grinding, that can happen at night, known as bruxism. In addition, habits such as excess jaw opening or closing (i.e. chewing gum, large foot bites) may be responsible as well. 
You should make an appointment to see a <a href=""/dentists"">dentist</a> to discuss this with your dentist. Your dentist will be able to perform a detailed history of your symptoms, do a thorough physical examination, and explain the causes for your symptoms. Based on your history, your <a href=""/orthodontists"">doctor</a> will be able to provide treatment, and suggest strategies to prevent this from happening to you again. "
What are the symptoms of mouth cancer?,"There are several reasons why it is important for you to seek dental consultation as soon as possible. Most concerning of these is your chronic tobacco use and a new finding of a patch that seems to have been present for sometime now. 

There are several symptoms of oral cancer. Most commonly, oral cancer presents as a lump, bump, sore, patch or a crusty lesion on the lip or within the mouth or at the gums. Sometimes there may also be bleeding from these sores, a change in the function of your jaw, change in voice, ear pain and sometimes unrelated symptoms of <a href=""/procedure/weight-loss-1011"">weight loss</a> or change in appetite. 

The most common risk factor for the development of oral cancer is a history of smoking, especially in male gender. Smokers are six times more likely than nonsmokers to develop oral cancer. A family history of the same, and alcohol use are also additional risk factors. 

Because of the above mentioned, I would advise you to seek dental opinion as soon as possible. A <a href=""/dentists"">dentist</a> will be able to visually examine your mouth, take a detailed history during your routine examination as part of <a href=""/procedure/cancer-screening-120"">cancer screening</a>. In addition, he or she may also perform biopsies of suspicious appearing lesions. These tests maybe needed to detect oral cancer sooner than when the disease has progressed to provide appropriate treatment
"
Can you break your chin without knowing it?,"To answer your question -- yes -- a break in the chin bone or mandible is a very possible cause of your pain. That being said, there are other causes of chin pain that should be evaluated. I would recommend that you see your primary <a href=""/orthodontists"">doctor</a> to have this evaluated. 

A trauma to chin can cause damage to many different structures in the area. A possibility is trauma to the bone -- or a <a href=""/procedure/hand-injury-fracture-1093"">fracture</a> as you suggest. The mandible is actually a very strong bone -- so a complete break might be less likely. That being said a partial break or crack could have occurred. Talk to your doctor about this -- he or she can evaluate this with an x-ray.

There are other structures that could have been damaged. The soft tissue or muscles in the area can be damaged by the trauma. This results in inflammation and swelling which can take weeks to heal and improve. There can also be damage to the skin which can cause pain. Rarely, these openings in the skin can get infected -- known as cellulitis. This can cause worsening pain.

Talk to your doctor. Evaluating the cause of pain is important. After knowing what the cause of the pain is, your doctor can prescribe treatment for the pain. Good luck!"
What is causing the popping sound in my jaw?,"Generally, a popping sound in your jaw is due to a displacement of the joint that connects your lower jaw to the rest of your skull, known as the temporomandibular joint or TMJ. the symptoms of a TMJ disorder can vary from person to person. Most commonly experienced symptoms may include a clicking or a popping jaw, earaches, headaches or migraines, shoulder or neck pain and difficulty with moving or opening the mouth or difficulty chewing. The most common reason to seek medical attention is generally pain, which can be quite debilitating. 
There are many causes of why this could be occurring. Most commonly implicated reason is teeth grinding that often occurs at night. Other causes include excess chewing, trauma, bone disease. 
It is advisable to seek medical attention and see your <a href=""/primary-care-doctors"">primary care doctor</a> to diagnose what could be causing this problem. A doctor could adequately discuss your clinical situation and easily diagnose this with simple physical examination, and sometimes imaging maybe required. Your doctor can also help with measures to relieve the pain as well as suggest some relaxation techniques. I would therefore suggest seeing your primary care doctor to discuss your problem, as well as to seek some treatment for the pain that you may been having. "
How long will it be before I know if my jaw surgery worked?,"Sorry to hear that you needed orthognathic <a href=""/procedure/surgery-415"">surgery</a> to fix your jaw. I am also sorry to hear that you feel like 6 months after your surgery your jaw still isn't feeling quite ""normal"". Since I don't have your medical records to know exactly what your pre-surgical X-rays look like, and exactly what was done surgically, it is hard for me to give you information as to what your post-op course should be. If your <a href=""/surgeons"">surgeon</a> had to move the bone of your jaw significantly, they likely had to cut the bone (osteotomies) and move it into the new position. Then using plates and screws it is held in its new position while the bone heals. Depending on how much they had to move it it will usually heal in a couple (2-3) months. The healing of the bone can be confirmed post-operatively with X-rays which some surgeons choose to do. Aside from the healing of the bone, there can also be a significant amount of soft tissue swelling which, pending on the extent of the surgery, can take a long time to resolve. This may be affecting your bite, or how your jaw ""feels"". However I would recommend having this discussion with your surgeon. If you don't think that you are comfortable discussing this with your surgeon, they it is perfectly reasonable to seek out a <a href=""/procedure/second-opinion-368"">second opinion</a> from an Oral-Maxillofacial Surgeon (OMFS). I wish you all the best and hope that your jaw improves. "
What happens if I stop wearing my retainer?,"Congratulations on having your <a href=""/procedure/braces-consultation-472"">braces</a> removed.  It can occasionally be difficult to always remember to wear your retainer but it is necessary to keep your teeth in the same alignment for many years after having your braces removed.  You should follow up with your <a href=""/orthodontists"">orthodontist</a> to evaluate your teeth and to help obtain a replacement retainer.

Unfortunately, once your braces are off, if you do not use a retainer on a regular basis, in most cases your teeth will shift and move out of alignment.  There are a few unusual cases when patients do not experience changes in their teeth despite not wearing their retainer, but this is rare.  Because of the fact that teeth will move after braces removal, many orthodontists will place a small metal wire on the inside surface of the bottom teeth to help keep the teeth aligned without the daily use of a retainer.  However, even this wire is not always perfect.  

If you want to keep your teeth straight, especially this soon after having your braces removed, you should obtain a replacement retainer. Many patients need to get touch up work and treatment when they are older because their teeth have moved as a result of not wearing <a href=""/procedure/retainer-installation-70"">retainers</a>.  You should follow up with your orthodontist to discuss your teeth and the best management for you case."
Should I have an orthodontic consultation if I want to have my teeth replaced?,"Dental health is important to your overall health.  An <a href=""/orthodontists"">orthodontist</a> is a specially trained <a href=""/dentists"">dentist</a> who does procedures and surgeries of the mouth, jaw and teeth.  It would be very appropriate to see an orthodontist to have dental work such as dental implants or dentures.  Dental implants are artificial tooth roots that are used to support a restoration for a missing tooth or teeth.  Dentures (or false teeth) are prosthetic devices constructed to replace missing teeth and most are removable.  If your teeth are healthy but crooked you may need braces, which an orthodontist would also take care of.  

Talk to your <a href=""/primary-care-doctors"">primary care physician</a> to get a recommendation for a board-certified orthodontist.  Go with a list of questions such as what would be covered by your insurance, how much time you'd have to take off work, and what your limitations will be after the procedure.  It is also important to practice good dental hygiene to ward off further problems with your teeth and gums.  Make sure that you are seeing a dentist at least twice a year for a thorough exam, x-rays, and cleaning.  "
Is an orthodontic consultation good for someone who is about to get braces?,"Dental braces are devices used to help align and straighten teeth as well as helping position them in regards to a person's bite.  Braces can be either cosmetic or structural.  Orthodontists are specially trained dentists and they are the type of <a href=""/orthodontists"">doctors</a> who you see when your <a href=""/dentists"">dentist</a> tells you you need braces.  

I would recommend talking to your dentist as well as friends and family members to get a recommendation for a board certified <a href=""/orthodontists"">orthodontist</a> in your area with a good reputation.  At your consultation the orthodontist will examine your teeth and mouth and likely take x-rays (or look at ones you had done elsewhere) and discuss what he or she feels is the best treatment plan for you.  There are different types of braces and depending on the reason for your need for braces the length of time that you will need to have them on varies greatly.  Make sure to discuss how long you will need to have them on and also if you will need retainers afterwards.  

It is also important to discuss cost and possible insurance coverage as braces can be very expensive.  Make sure that the orthodontist you see for a consultation answers all your questions and makes you feel comfortable.  Good luck!"
Will people still be able to see my invisalign braces?,"Dental <a href=""/procedure/braces-consultation-472"">braces</a> are devices used to help align and straighten teeth as well as position them with regard to your bite.  <a href=""/procedure/invisalign-consultation-52"">Invisalign</a> is a series of clear, removable teeth straighteners that are a relatively new alternative to traditional metal dental braces.  One of the clear advantages to Invisalign braces is cosmetic.  The devices are completely transparent which make them much less obvious to detect then traditional metal braces.  

It is almost impossible to tell from a distance that you have anything in your teeth but if someone were to take a very close look at your mouth they might be able to tell that you are wearing them.  Another advantage to these type of braces is that many feel they are more comfortable.  A disadvantage to some who wear Invisalign braces is that they must be removed before eating and drinking (except water).  So if you plan to try to keep your braces as discreet as possible you will have to keep this into consideration when eating with other people.  The success of Invisalign braces depends on you.  You must wear them for a minimum of 20-22 hours a day for them to be able to work effectively. Be sure to talk to your <a href=""/orthodontists"">orthodontist</a> for more information."
Is it normal for the heart to skip a beat during exercise?,"The feeling of the heart skipping a beat can be very distressing.  The feeling of a skipped heart beat can mean several different things and it is not always an actual skipped beat.  The best type of physician to see for this type of problem is a <a href=""/cardiologists"">cardiologist</a>.  

Interestingly, skipped heart beats are not felt, however pauses in the hearts rhythm will cause the beat after the pause to be greater in intensity.  This causes the feeling of your heart jumping which is perceived as a skipped beat.  This feeling can come during strenuous exercise and may be a normal sensation in your case.  However, premature ventricular contractions, abnormal heart beats that feels like skipped beats can be dangerous.  Exercise can sometimes unmask heart disease that was otherwise not apparent.  

I suggest you get seen for this soon.  In order to determine what is going on, you will likely need an electrocardiogram (EKG) done.  If nothing is seen on the EKG, then you may need longer term heart monitoring in the form of a Holter monitor that can be worn outside the <a href=""/cardiac-electrophysiologists"">doctor</a>'s office.  This way your doctor can see what your heart is doing while you are doing your daily activities.  This should be able to tell you whether you are having any skipped beats.  "
What can I do about an abscess after having my wisdom teeth pulled?,"It is always perfectly acceptable to go see another medical professional if you have concerns about the care you are receiving. However, I suspect that your <a href=""/dentists"">dentist</a> would respond well if you just explained the concerns you are having. It is unlikely that she is not thinking about what is going on in your cases; rather, it may just be that she did not explain her thinking to you in sufficient enough detail, and that should be something that you can resolve with another conversation. 

She can also confirm whether or not this is really an abscess, or whether it is just swelling or an enlarged lymph node, which might be expected after a wisdom <a href=""/procedure/tooth-extraction-182"">tooth extraction</a>, and would not necessarily be unexpected. 

Of course, if you are feeling very unwell, especially if you have worsening pain or fever, then these are signs that something is not right, and you should seek immediate medical attention, either in an emergency room, or from your <a href=""/primary-care-doctors"">primary care doctor</a>. In either one of these settings, you will be able to have confirmed whether or not there is an infection going on and, if so, whether it is being adequately treated by the antibiotics you are currently taking. Book an appointment today."
Why are my teeth becoming loose?,"Dental problems can be very upsetting, especially because one's smile and dental hygiene are so readily visible.  There are several things you can do to promote good oral hygiene, including regular brushing and flossing.  In addition, it is also important to visit your <a href=""/dentists"">dentist</a> for regular exams and cleanings.  In this case, the best thing you can do is make an appointment with your dentist right away for an evaluation.  He or she can examine your teeth and gums and discuss your symptoms in more detail.  It will be important to know if you are having any other systemic symptoms, as some vitamin or mineral deficiencies can manifest with tooth or gum problems.  If you have <a href=""/procedure/bleeding-1071"">bleeding</a> gums in addition to loose teeth this could also suggest that you are not eating a diet with sufficient fruits and vegetables. Your dentist will also likely want to know about any prior dental care or procedures.  It will be important for you to also alert your dentist to any prior medical problems as well as what medications you take on a regular basis.  Hopefully with prompt attention you can ensure a lifetime of good oral hygiene and healthy teeth and gums!  Depending upon the results of your examination, your dentist may also consider consulting with other dental specialists. Book an appointment today!"
What should I do if my permanent crown is not feeling right?,"You should definitely see your <a href=""/dentists"">dentist</a> right away! Crowns are inconvenient necessities that arise when a tooth is ""too far gone"" and needs a permanent fix. It has the advantage over removal of a tooth, but, as you are finding, they have their own set of complications. A permanent <a href=""/procedure/crown-403"">crown</a> should be a near perfect fit, and should cause neither pain nor looseness. If you have either of these conditions, see your dentist quickly! He or she may need to repair or remove it completely and repeat the process. It is also quite possible that you are simply feeling the subtle differences between a tooth that you had all of your life and a near perfect, but slightly different, model. No model, no matter how well done, will be a perfect fit. That being said, it should be close and should not cause you pain. If there is a problem that was caused by an imperfect fit the first time, this may need to be corrected. If it has been done in the recent past, most reputable dentists will offer to do this free of charge. Regardless of what the problem may be, please see your dentist or get a <a href=""/procedure/second-opinion-368"">second opinion</a> in the near future before your problem becomes worse."
What is a dental bridge?,"The exact answer to your question depends a bit on what your tooth anatomy is like. You should talk with your <a href=""/dentists"">dentist</a> to get a precise answer to your question. 

In general, a dental <a href=""/procedure/bridge-17"">bridge</a> is an appliance that is used to ""fill in"" gaps in the teeth, usually from loss of one or more teeth. In the most common form of a dental bridge, the teeth on either side of the gap are converted to crowns (teeth that are trimmed down and capped with a porcelain tooth replacement). The gap is then filled in with a third false tooth that is essentially cemented to the crowns on either side. The benefits of this are cosmetic, as they improve the smile by <a href=""/procedure/filling-14"">filling</a> in the previous gap between the teeth. Since this type of bridge is cemented in, there is no need to remove it at any point. 

There are other types of bridges that are more complete, for example in the case that the teeth on either side of the gap are also not in good shape or are not candidates for crowns, but your dentist will be able to discuss those options with you if they are relevant to your case. "
What is the difference between full upper dentures versus implants?,"Both are quite different, so I recommend discussing your options with your <a href=""/dentists"">dentist</a>. Briefly, <a href=""/procedure/dentures-19"">dentures</a> (or false teeth) would replace any teeth that have been removed previously or should be removed due to disease. Full dentures are different than partial dentures, in that full upper dentures would mean that all of your upper (maxillary) teeth have been removed. A partial denture would mean that only some of your teeth have been removed, and there are some false teeth that fit around those that remain. An implant is just what is implied by the name: something that is implanted into your jaw. This is obviously a more involved procedure, as it sometimes takes work to build up the bone to be strong enough to hold a new implant. To the base that is implanted into the bone of your jaw, false teeth can be added that do not slide and come out as readily as dentures, and feel more natural to some. The differences between the two are many, but implants are usually more expensive but feel more natural if done correctly. Dentures need to be cleaned more regularly and, over time, can wear down the bone of the jaw. Please speak to your dentist, and consider a <a href=""/procedure/second-opinion-368"">second opinion</a>."
What is the procedure for replacing crowns?,"Tooth pain can be very unpleasant, so your husband should definitely see his <a href=""/dentists"">dentist</a> as soon as possible for an evaluation.  As you indicated, sometimes crowns do need to be replaced.  Depending on how old they are and when they were constructed, crowns can wear out and cause significant pain.  In general, in order to assess a <a href=""/procedure/crown-403"">crown</a>, a dentist will need to do an exam of the mouth and look at the margins of the gum line and the crown itself.  X-rays may or may not be needed to identify if there is decay underneath the crown.  Then, the process of making a new crown is very similar to the process of making the first one.  The crown can be gently removed.  There may or may not be decay underneath that needs to be removed.  An impression will be taken of the remnants of the tooth so that the dentist can then craft a crown that will fit the tooth and fit into the jawline with the other teeth.  A temporary crown will be placed over the tooth to protect it for about 2 weeks while the new crown is being constructed.  When it is available, the new crown will be cemented into place and hopefully all symptoms will be gone! Start by encouraging your husband to book an appointment with his dentist today!"
What is the painful bump that developed on my gums after tooth extraction?,"I'd recommend calling or going in to see the oral <a href=""/surgeons"">surgeon</a> who performed your surgery to remove the teeth in the first place. They will be able to take a look inside your mouth to make sure things are healing up as they should be and that there are no complications. 

After the extraction of a wisdom tooth, there is a pretty substantial cavity that is left in the jaw. This takes a while to fill in and heal over, and sometimes the newly regenerating tissue that is <a href=""/procedure/filling-14"">filling</a> in the cavity can be very delicate and sensitive. This might explain the ""bump"" that you have noticed. Also, small nerve roots may be damaged when the extraction is performed, which could explain some of the sensitivity you are feeling in the surrounding teeth. 

All of that being said, however, it is important to rule out an infection, as you wish to do, as well as other complications such as persistent bruising or failure to heal over properly. 

Your surgeon can help you decide whether or not everything is proceeding as expected, or if it might be necessary to treat the symptoms that you are having. 

Contact your <a href=""/dentists"">doctor</a> for advice today!"
Do all the top teeth need to be completely removed for immediate dentures?,"This is a question that only your <a href=""/dentists"">dentist</a> will be completely able to answer for you, so I recommend making an appointment to be evaluated as soon as you can. 

Basically, it is common to remove all teeth from the area where the denture will sit. Leaving tooth fragments under this area is a bad idea, because it causes pressure and pain from the denture plate pressing on the teeth. Even small fractured teeth can be a problem under the denture plate, and so they are typically all removed. 

However, it is not always necessary to use a complete denture. For example, sometimes teeth on one or both sides of the area where the denture is needed are still in good shape. In this case, your dentist might advise getting a partial denture, which would preserve these good teeth on either side. However, teeth underneath the area of the denture would still need to be removed. 

Your dentist will be able to give you more specific advice about how many teeth will need to be removed and what the next steps after <a href=""/procedure/tooth-extraction-182"">tooth extraction</a> will be for getting your denture fitted! Make an appointment today, and good luck!"
I pulled my tooth out a few months ago and today it just started bleeding - why?,"It sounds from the information you provided that you may have tried removing the tooth yourself. This is not generally a good idea, because it can be difficult sometimes to remove the tooth entirely. This is especially the case if the tooth is falling out because of a bad cavity, as this tends to hollow out the tooth inside making it fragile and predispose to small pieces breaking off. 

I would, therefore, recommend that you go to see your <a href=""/dentists"">dentist</a> as soon as you can. They will be able to take a look at the spot where you removed the tooth to see how it is healing and investigate the source of the <a href=""/procedure/bleeding-1071"">bleeding</a>. If there is a fragment of tooth still stuck in the socket, which I think is quite likely, then they will be able to help remove it. This can be tricky, depending on how small or how deep the fragment of tooth is, and they may want x-rays to better localize any remaining fragments before proceeding. 

In the future, if you ever have problems with other teeth, make sure to see your dentist in a timely fashion, rather than taking care of the problem yourself! Make an appointment with your dentist today."
Can a black spot on my tongue be dangerous?,"I would definitely have this checked out by your primary care doctor, especially since it has been present for quite a while and is not going away. If you can not get in to see your primary care doctor quickly, another option would be to see your <a href=""/dentists"">dentist</a>, as they are usually well trained to recognize and diagnose a wide range of conditions involving the mouth and tongue. 

The main medical issue that needs to be ruled out is that this spot on your tongue represents some form of cancer or precancerous spot. Both oral cancers as well as melanomas can occur on the mouth and in the tongue and need to be ruled out. After taking a look, if your doctor is concerned, they will probably want to refer you to an oral <a href=""/surgeons"">surgeon</a> for a biopsy of the area. This will involve removing a small piece of tissue from the spot (or removing the spot entirely) and sending it to a <a href=""/pathologists"">pathologist</a> for review under a microscope. The microscopic analysis will help determine whether any cancerous cells are present or not.

Make an appointment with your doctor as soon as you can!"
