Are Crocs shoes as effective in relieving lower back pain as many people claim?,"Perhaps. Anecdotally, some people have reported that Crocs — the popular, clog-like shoes — reduce back pain. But no scientific studies support the use of one brand or style of footwear over another in relieving chronic lower back pain.If you have lower back pain, your doctor may recommend heel inserts to reduce stress in your lower back and absorb shock through your spine. It's possible that Crocs shoes — and other soft, comfortable shoes like them — may provide the same benefits.If you have lower back pain, you can try Crocs shoes to see if they help. But heel inserts may be a simpler and much cheaper first step before investing in new footwear. When buying footwear, avoid shoes with heels taller than 1 inch (2.5 centimeter), which can exacerbate back pain."
My 8-year-old daughter was recently diagnosed with Crohn's disease. What are the long-term effects of this disease on her growth? Can treatment reverse these effects? ,"Active Crohn's disease can stunt the growth of a child. Also, some medications used to treat Crohn's disease in children — such as corticosteroids — can retard growth. The key is to treat the Crohn's disease and get it into remission to minimize the use of corticosteroids. Also, other medications that don't affect growth can be used in place of corticosteroids.Growth delays can become permanent if a child's growth plates have fused, which means the child has stopped growing. This usually occurs in adolescence. If the child's growth plates haven't fused yet and the Crohn's is treated, growth delays may be reversed.Good nutrition also is very important for growth. The use of other treatments to promote growth, such as growth hormone, should be discussed with your child's doctor."
"
		Is fatigue a common Crohn's disease symptom? What can be done about it?
	","
Crohn's disease is a condition in which the lining of the digestive tract becomes inflamed, causing severe diarrhea and abdominal pain. Fatigue is a fairly common Crohn's disease symptom. Treatment of fatigue depends on the underlying cause. 

The most likely causes of Crohn's-related fatigue include: 

To fight fatigue, it's also helpful to include physical activity in your daily routine, eat healthy foods and get adequate sleep. Be sure to share your concerns about fatigue with your doctor. He or she can search for an underlying cause and adjust your treatment plan as needed. 
"
What role does diet play in the management of Crohn's disease in children?,"Good nutrition is essential in the management of any disease — but especially in Crohn's disease treatment. Because Crohn's can cause diarrhea, decreased appetite and reduced ability to absorb nutrients, children may not get the nutrition they need to grow and develop properly.No single diet has been proved effective in treating Crohn's disease. The most important thing is to make sure your child's diet provides adequate calories and nutrients. Highly restrictive diets are generally not recommended for children with Crohn's disease. Also, eliminating too many favorite foods may make your child less enthusiastic about eating.In reality, few children with Crohn's disease require significant changes in their diets. However, because every child is different, dietary modifications can sometimes be helpful, especially during a flare.Here are a few dietary considerations for children with Crohn's:If your child has trouble eating, your doctor may recommend high-calorie, nutritionally complete liquid supplements. These can be used alone or together with regular food to increase your child's calorie intake. Another option for providing extra calories is the use of continuous liquid diet infusion at night. While your child is asleep, the formula is pumped through the nose into the stomach.If you have concerns about your child's diet or weight, ask your doctor to refer you to a registered dietitian. A registered dietitian can help you plan nutritionally balanced meals with adequate calories to meet the specific dietary needs of your child."
What is an appropriate diet for a person with Crohn's disease?,"Crohn's disease is an inflammatory condition that can affect any part of the digestive tract, but it most often affects the lower end of the small intestine and the large intestine (colon). Symptoms include watery diarrhea, abdominal pain, fever and sometimes rectal bleeding. Although there's no evidence that diet causes Crohn's disease, certain foods and beverages may aggravate its symptoms.Dietary guidelines for Crohn's disease vary depending on the severity of the disease, location of the inflammation, and symptoms. Poor nutrition can be a consequence of poorly controlled Crohn's disease. Poor nutrition may also make it more difficult to recover from flares of the disease.General dietary guidelines for Crohn's disease include:In rare cases of severe Crohn's disease, tube feedings (enteral nutrition) or intravenous nutrition (parenteral nutrition) may be necessary. Your doctor may also recommend a liquid diet for a short period."
"
		Does breathing warm mist work as an at-home remedy for croup symptoms?
	","
Warm, humid air has long been considered a useful croup treatment if symptoms aren't severe. But there's little scientific evidence showing measurable benefits from using steam as a croup treatment. Still, exposing your child to a warm, moist environment as a croup treatment isn't likely to be harmful and may be worth a try. 

The primary sign of croup — medically known as viral laryngotracheobronchitis — is a distinctive barking cough caused by inflammation around the vocal cords. Other signs and symptoms include fever and a hoarse voice. 

For mild croup, use a cool-air humidifier in your child's bedroom or have your child breathe the warm, moist air in a steamy bathroom. Weather permitting, you may also wrap your child in a coat or blanket and stand in the cool night air. For severe croup — such as a barking cough accompanied by noisy, labored inspirations of breathing (stridor) — a doctor may prescribe corticosteroids, epinephrine or another medication to open your child's airways. 
"
"
		I read that to prevent heart attacks more people should be taking cholesterol-lowering drugs (statins) if they have high C-reactive protein levels. Should more people be taking statins, and what's C-reactive protein?
	","
It's too soon to say whether more people should take statins. These cholesterol-lowering drugs are a safe and effective treatment for lowering cholesterol. But as with any drug, you shouldn't take them unless there's a good reason to. While statins are safe, they can cause side effects such as muscle pain in some people. 

There's been an ongoing debate in the medical community about whether more people should take statins. One recent study known as the Jupiter study, released in November 2008, found that taking a statin known as rosuvastatin (Crestor) lowered the risk of death, heart attacks and other problems in some people with high C-reactive protein levels. 

What was unique about this study was that no one in the study had traditional risk factors for heart disease, such as high cholesterol levels or high blood pressure. But everyone in the study did have high levels of C-reactive protein, or CRP. CRP indicates that something in your body is inflamed. Damaged or inflamed blood vessels are associated with high levels of CRP. The theory is that these high levels of CRP might be an early warning sign of heart disease — a sign that shows up before your cholesterol rises. 

Despite these promising results, it's not clear yet whether everyone with high CRP levels should start taking statins or who should be tested for increased CRP levels. Researchers and health organizations will examine the Jupiter results and may issue new prevention guidelines. Until then, the old advice still applies: Eat a heart-healthy diet, exercise, keep your cholesterol levels low, and talk to your doctor about whether statin medications are right for you. 
"
"
		Are CT scans safe? Is it true that CT scans may increase my risk of cancer?
	","
Medical imaging exams — including CT scans — have been directly linked to greater life expectancy and declining cancer death rates. Medical imaging exams are also generally less expensive and safer than the invasive procedures that they replace. CT scans, like other X-ray-imaging exams, involve a brief, targeted exposure to a small amount of ionizing radiation. This radiation is used to create an image of your body's internal structures. Although CT scans expose you to more radiation than traditional X-ray exams do, they also provide much more detailed images, which allows your doctor to detect and precisely locate many medical conditions. 

CT scans may slightly increase your risk of developing cancer, although at the low doses used with CT, the risk is very small — so small that it's difficult to prove that any risk actually exists. Because of the possible risk, the American College of Radiology advises that no imaging exam be done unless there is a clear medical benefit that outweighs any associated risk. 

When your doctor believes that a CT scan will help answer an important medical question, the potential benefits to your health can greatly outweigh any small potential risk from radiation. 
"
"
		Is there any evidence that cupping therapy relieves fibromyalgia pain?
	","
Some studies indicate that cupping, when combined with acupuncture, may reduce fibromyalgia symptoms more effectively than conventional medications such as amitriptyline. Cupping therapy is typically practiced by traditional Chinese medicine practitioners. The theory behind cupping is that it moves or stimulates your body's natural energy — also called qi.

Cupping therapy involves heating the air inside a glass cup, which removes some of the air from the cup. The cup is then quickly placed on the skin, and the resulting vacuum pulls the skin part of the way into the cup. The cup may be left in place for several minutes and then removed, leaving behind a bright red, circular welt. In wet cupping, the skin is pricked with a needle before the cup is placed.

Studies of cupping typically measure the procedure's effectiveness by comparing it to that of other forms of treatment. However, high-quality research studies usually also include a group of people who receive a placebo — a sugar pill or a fake version of the procedure being studied. Because a sham version of cupping hasn't been devised, this level of quality is not yet available for cupping studies. So while some of the available studies do suggest a possible role for cupping in treating fibromyalgia, the definitive answer as to what its role actually is will have to wait for larger and more rigorous studies to be completed.
"
"
		Can curcumin slow cancer growth?
	","
At this time, there isn't enough evidence to recommend curcumin for preventing or treating cancer, but research is ongoing. 

Curcumin, a substance found in the spice turmeric, has long been used in Asian medicine to treat a variety of maladies. Now some research suggests that curcumin may help prevent or treat cancer. 

Curcumin is thought to have antioxidant properties, which means it may decrease swelling and inflammation. It's being explored as a cancer treatment in part because inflammation appears to play a role in cancer. 

Laboratory and animal research suggests that curcumin may prevent cancer, slow the spread of cancer, make chemotherapy more effective and protect healthy cells from damage by radiation therapy. Curcumin is being studied for use in many types of cancer. 

Studies of curcumin in people are still in the early stages. Clinical trials are under way to investigate curcumin as a way to prevent cancer in people with precancerous conditions, as a cancer treatment, and as a remedy for signs and symptoms caused by cancer treatments. 

Research is ongoing, and there isn't enough evidence to recommend curcumin at this time. As always, talk with your doctor before using any herbal supplement. 
"
"My sons are always trying to lose weight to compete in wrestling. Is this OK, if they're not overweight to begin with?","Youth wrestling puts kids at risk for extreme weight-loss practices. Wrestlers may try to ""cut"" weight in order to compete in a lower weight class, where they think they may have an advantage against a smaller opponent. But some weight-loss practices may be harmful to their health as well as their sport performance.Each state has weight-loss guidelines for wrestlers. Before the season begins, wrestlers must undergo a medical evaluation to determine the lowest weight at which they can safely wrestle during the season.Most short-term weight-loss methods involve reducing water weight by restricting fluid intake and using diuretics to increase urination. But wrestlers may also try more drastic measures for rapid weight loss, including:All of these methods can have serious health consequences for kids, such as:Also, crash diets can impair the normal growth process and actually reduce muscle mass in kids. Athletes who want to lose a significant amount of weight should meet with a sports dietitian in the off season to develop a plan that promotes safe and healthy eating and weight goals."
I am four months pregnant and have just been diagnosed with cytomegalovirus. Can it be treated? What is the risk to my fetus?,"Cytomegalovirus (CMV) is a common viral infection related to herpes. It typically causes no signs or symptoms in healthy children and adults — although some may experience a mononucleosis-like illness — and doesn't require treatment. But cytomegalovirus is of concern in pregnancy because the mother can pass the virus to her fetus, which increases the risk of birth defects.Cytomegalovirus is the most common congenital (present at birth) infection. Most babies who are infected with cytomegalovirus before birth will show no signs or symptoms of CMV at birth. But according to the Centers for Disease Control and Prevention, up to 15 percent will develop neurological abnormalities, such as deafness, blindness or mental retardation.A doctor can confirm a CMV infection in a pregnant woman by a blood test. If a pregnant woman has cytomegalovirus, a doctor can test the fetus for infection by amniocentesis. Ultrasound may detect abnormalities in the fetus.Cytomegalovirus is treated with antiviral medications. But these drugs aren't proved to be safe in pregnancy. Also, there is no evidence that they protect the fetus. If you have cytomegalovirus, your doctor will want to closely monitor your pregnancy. If your baby shows signs and symptoms of cytomegalovirus at birth, treatment may include an antiviral medication.To prevent CMV infection in pregnancy, wash your hands with soap and water before meals and especially after changing diapers. If you develop a mononucleosis-like illness in pregnancy, see your doctor."
What causes dark circles under eyes? What can you do about them?,"Almost everyone gets dark circles under their eyes from time to time. Dark circles under eyes usually are temporary and not a medical concern.You may be surprised to learn that fatigue usually isn't the cause of dark circles. Instead, the most common cause is nasal congestion. When your nose is congested, veins that usually drain from your eyes into your nose become widened (dilated) and darker.Another cause of undereye circles is eyelid swelling during sleep. When you lie down, gravity can cause fluid to collect in your lower eyelids. This swelling may create the appearance of shadows below your eyes. In addition, dark circles can result from chronic skin conditions, such as atopic eczema. Dark circles can also run in families.Over-the-counter products may help diminish dark circles under eyes. Look for skin creams that contain vitamin C or K, alpha hydroxy acid and kinetin. Treatment for chronic and severe undereye circles is directed at the underlying cause, if known, and may include bleaching agents and laser therapy."
Is it OK for older adults to take regular naps? I get so sleepy in the afternoons.,"It depends. Do you wake up from your naps feeling refreshed and re-energized? If the answer is yes, then it's OK to keep taking them. If your answer is no and you wake up feeling grumpy and grouchy instead, then you may want to reconsider napping.If you do take regular naps, keep them short — between 30 and 60 minutes. Longer naps are more likely to degrade the quality of your nighttime sleep. This is important because older adults typically have more difficulty falling asleep and staying asleep than do younger adults.It's normal to feel sleepy in the afternoon. Almost everyone's body clock is naturally programmed for sleepiness at that time. However, if you have excessive daytime sleepiness, consult your doctor. This may be a sign of an underlying condition, such as sleep apnea or depression, or a side effect of a medication."
I'd like to try deep-frying our turkey this year. Is this safe?,"Deep-fried turkey is safe as long as the turkey is cooked to the appropriate internal temperature and the frying is done outdoors.Deep-frying has become a popular method for cooking a whole turkey. When done properly, deep-fried turkey can be incredibly delicious — crisp on the outside and tender and moist on the inside. But keep in mind that deep-frying adds fat and calories. Also, deep-fried turkeys are often injected with a marinade, which can be high in sodium.According to the U.S. Department of Agriculture (USDA), deep-frying works best if the turkey is 12 pounds or less. Larger turkeys are more difficult to handle, which increases safety concerns when cooking with hot oil. Also, large turkeys take longer to cook. As a result, you may end up with a bird that is charred on the outside but still undercooked in the inside.When deep-frying a turkey, choose a cooking pot that is large enough to accommodate the turkey and oil without the oil spilling over. To determine how much oil you'll need, place the turkey in the cooking pot and add water to cover. Then, remove the turkey and measure the amount of water in the pot. This is the amount of oil needed.The turkey may be cooked plain or it may be breaded, coated with a dry rub or injected with a marinade. The turkey should not be stuffed.To safely deep-fry a turkey, the USDA offers these tips:Allow the used oil to cool before pouring it into containers for refrigerator storage. The oil can be reused if it is strained, covered and used within a month."
"
		My doctor says I have ""degenerative changes"" in my spine. Does this mean I have arthritis?
	","
Yes. The phrase ""degenerative changes"" in the spine refers to osteoarthritis of the spine. Osteoarthritis is the most common form of arthritis. Doctors may also refer to it as degenerative arthritis or degenerative joint disease. Osteoarthritis in the spine most commonly occurs in the neck and lower back. 

In osteoarthritis of the spine, the spaces between the vertebrae narrow. Bone spurs often form. When bone surfaces rub together, the vertebral joints (facets) and areas around the cartilage become inflamed and painful. Gradually, your spine stiffens and loses flexibility. Once these changes appear on X-rays, osteoarthritis has already started. 

If you have osteoarthritis, your doctor will work with you to develop a treatment and pain management plan, which may include exercise, medications and measures to protect your joints. Your doctor may also refer you to a rheumatologist, physical therapist or orthopedic surgeon.
"
"Our otherwise normal, healthy 16-year-old daughter has not had her first menstrual period yet. Should we be concerned?","Maybe. Most girls begin to menstruate at age 12 or 13. Some girls will start a few years later. However, girls who haven't had their first menstrual period by age 16 — a condition called primary amenorrhea — should be evaluated by a doctor.If your daughter is of normal height and weight, has developed secondary sexual characteristics — such as breasts and pubic hair — and has no pelvic discomfort, you likely have nothing to worry about. Your doctor may simply advise you to wait for nature to take its course.However, if your daughter hasn't developed secondary sexual characteristics by age 16 or early changes haven't continued, your doctor may recommend further testing. Possible causes of primary amenorrhea include:"
What causes muscle soreness the day after a hard workout? Can I continue exercising when I have this soreness?,"Delayed-onset muscle soreness usually occurs 24 to 36 hours after a workout. The exact cause of muscle soreness isn't clear. It may be due to the build up of energy waste products in the muscle. It may also be due to microscopic tears in muscle fibers.If your discomfort is mild, you can continue your exercise program. However, if you have substantial pain with exertion, stop exercising immediately and consult your doctor.Muscle soreness is most likely to occur after trying a new exercise or activity or with an increase in intensity, frequency or duration of exercise — for example, if you've been running a mile a day and you increase to 3 miles a day.Also, certain types of strength training — such as those which emphasize lengthening muscles — are more likely to result in muscle soreness. Soreness usually decreases after a couple of weeks of consistent exercise. To reduce this soreness, avoid working the same muscle groups on consecutive days and add low-intensity exercise, such as walking, to your workout.Treatment of mild muscle soreness may include:"
"
		What is the cause of demyelinating disease and what can you do about it?
	","
A demyelinating disease is any condition that results in damage to the protective covering (myelin sheath) that surrounds nerve fibers in your brain and spinal cord. When the myelin sheath is damaged, nerve impulses slow or even stop, causing neurological problems.

<strong>Multiple sclerosis<br/>
</strong>Multiple sclerosis (MS) is the most common demyelinating disease. In this disorder, your immune system attacks the myelin sheath or the cells that produce and maintain it. This causes inflammation and injury to the sheath and ultimately to the nerve fibers that it surrounds, and may result in multiple areas of scarring (sclerosis). 

<strong>Other causes<br/>
</strong>Other types of demyelinating disease and their causes include: 

MS and other demyelinating diseases may result in vision or hearing loss, headache, seizures, muscle spasms and weakness, loss of coordination, paralysis, and loss of sensation. 

<strong>Treatment<br/>
</strong>No cures exist for demyelinating diseases and their progression, and symptoms are different for everyone. Getting treatment early is important. Treatment focuses on: 

A variety of drug therapies are recommended depending on your specific disorder. These may include medications that decrease the frequency of new lesion formation. Strategies to treat symptoms include physical therapy, muscle relaxing drugs, and medications to reduce pain and fatigue. Talk with your doctor about the best course of treatment for your specific disorder. 
"
"
		I think my child might need dental braces to straighten her teeth. What's the right age to begin treatment with dental braces?
	","
It's a good idea to get an orthodontic evaluation by the time a child is 7 years old. An orthodontist is a dentist with additional training, who specializes in aligning and straightening teeth. The best time for your child to get dental braces depends on the severity and the cause of the misalignment of your child's teeth.

Traditionally, treatment with dental braces begins when a child has lost most of his or her baby (primary) teeth, and a majority of his or her adult (permanent) teeth have grown in — usually between the ages of 8 and 14.

Some orthodontists recommend an approach that involves the use of a dental appliance — not always dental braces — at an earlier age, while a child still has most of his or her baby teeth. This may especially be appealing to children who are stressed or embarrassed by crooked teeth or bite issues. Then, when a child has most of his or her adult teeth, a second phase of treatment is started — usually with dental braces. This second phase is thought by some to be shorter than a traditional course of braces if an early treatment has been performed.

Orthodontists who favor the traditional approach say that a two-phase approach to treatment actually increases the total time — and sometimes the expense — of orthodontic treatment with generally similar results.

The best choice for you and your child will largely depend on the severity of your child's dental problems. Talk with your child's dentist or orthodontist about what's the best course of action.
"
"
		My dentist recommended replacing my metal dental fillings with a composite material, which would be quite expensive. Is this necessary?
	","
That depends on the reason for your dentist's recommendation. 

If your metal dental fillings are defective or show decay, it's important to replace them. Untreated decay may eventually lead to an infection (abscess). In some cases, replacing metal dental fillings may benefit the long-term health of the tooth. 

Generally, replacing metal dental fillings for aesthetic reasons should only be done after careful consideration and if your dentist feels it will not compromise the long-term health of the tooth. Likewise, there's no need to replace metal dental fillings because of concerns about mercury in the fillings. 

Most metal dental fillings are dental amalgam — a stable alloy made with mercury, silver, tin, copper and possibly other metals. Although concerns have been raised over the years about the safety of mercury in dental amalgam, researchers have proved the concerns to be unfounded. The American Dental Association supports the use of dental amalgam as a safe, reliable and effective treatment for dental decay. 

If you're unsure whether you need to replace your metal dental fillings, ask your dentist to explain the options and help you understand what's best in your case. 
"
"
		Is it more effective to floss teeth with a water pick or standard dental floss?
	","
Standard dental floss is generally considered the most effective tool for cleaning the tight spaces between the teeth. You can also use dental floss to scrape up and down the sides of each tooth. 

A water pick (oral irrigator) is a device that aims a stream of water at your teeth. A water pick can help remove food particles from your teeth and might help reduce bleeding and gum disease — but it isn't generally considered a substitute for brushing and flossing. 

If plain dental floss gets stuck in your teeth, use the waxed variety. If you have a hard time handling dental floss, try a floss holder. Other options might include special brushes, picks or sticks designed to clean between the teeth. 
"
"
		What's the best way to care for removable dentures?
	","
Removable partial or full dentures require proper denture care to keep them clean, free from stains and looking their best. For good denture care:
"
"
		Is it possible to have depression and anxiety at the same time?
	","
Depression and anxiety are different conditions, but they commonly occur together. They also have similar treatments. 

Feeling down or having the blues now and then is normal. And, everyone feels anxious from time to time — it's a normal response to stressful situations. But, severe or ongoing feelings of anxiety and depression can be a sign of an underlying mental health disorder.

Anxiety may occur as a symptom of clinical (major) depression. It's also common to have depression that's triggered by an anxiety disorder such as generalized anxiety disorder, panic disorder or obsessive-compulsive disorder. Many people have a diagnosis of both an anxiety disorder and clinical depression.

Symptoms of both conditions usually improve with psychological counseling (psychotherapy), medications such as antidepressants, or a combination of the two. Lifestyle changes such as improving sleep habits, using stress-reduction techniques or getting regular exercise may also help. If you have either condition, avoid alcohol and illegal drugs. They can make both conditions worse.
"
"
		What's the most effective depression treatment for children?
	","
For children, depression treatment may include psychotherapy either alone or in combination with antidepressant medication. Although opinions vary about which depression treatment should be tried first, a growing body of evidence indicates that the best approach for most children is a combination of both. Treatment is most often provided in an outpatient setting. Sometimes hospital care may be needed. The treatment plan must be tailored to the severity of the child's symptoms and how they affect his or her development. 

Many types of psychotherapy are available. For depression treatment, cognitive behavioral therapy may be especially effective. Children who are depressed often have an unhealthy, negative view of themselves and their experiences. With cognitive behavioral therapy, children learn to develop a healthier, more positive outlook — which can help relieve depression. Sometimes it's helpful for families to be involved in therapy as well. 

Antidepressant medication is another option for childhood depression treatment, especially when psychotherapy is unable to effectively treat mood symptoms. Untreated mood disorders in adolescents are associated with an increased risk of suicide. Some research also indicates a link between antidepressants and increased suicidal thoughts and behaviors in children being treated with these drugs, so it's important for doctors to carefully weigh the risks and benefits before prescribing antidepressants to children. Still, for many kids, the benefits of antidepressants outweigh the risks. 

Antidepressants may be particularly helpful for children who: 

Even when symptoms of depression go away, continuing psychotherapy or antidepressants for a time reduces the risk that depression will recur. 

Remember, depression is as common in children as it is in adults. Early detection and treatment of depression is important at any age — and family support is essential. If you suspect that your child is depressed, contact your child's doctor or a mental health provider. 
"
"
		Do detox diets offer any health benefits?
	","
Detox, or detoxification, diets are popular, but they're not scientifically proven. 

Detox diets are touted as a way to remove toxins from the body. Specific detox diets vary — but typically a period of fasting is followed by a strict diet of raw vegetables, fruit and fruit juices, and water. In addition, some detox diets advocate using herbs and other supplements along with colon cleansing (enemas) to empty the intestines.

Some people report feeling more focused and energetic during and after detox diets. However, there's little evidence that detox diets actually remove toxins from the body. Indeed, the kidneys and liver effectively filter and eliminate most ingested toxins. The benefits from a detox diet may actually come from avoiding highly processed foods that have solid fats and added sugar.

If you're considering a detox diet, get the OK from your doctor first. It's also important to consider possible side effects. Detox diets that severely limit protein or that require fasting, for example, can result in fatigue. Long-term fasting can result in vitamin and mineral deficiencies. Colon cleansing, which is often recommended as part of a detox plan, can cause cramping, bloating, nausea and vomiting. Dehydration also can be a concern. 

Finally, keep in mind that fad diets aren't a good long-term solution. For lasting results, your best bet is to eat a healthy diet based on fruits and vegetables, whole grains, and lean sources of protein.
"
"
		Do detox foot pads really work?
	","
No scientific studies have been published showing that detox foot pads do what they claim they'll do. 

Manufacturers of detox foot pads say that the products draw toxins out of your body while you sleep. Some manufacturers have claimed that detox foot pads also reduce blood pressure, treat depression and aid weight loss. Typically, you're instructed to stick a detox foot pad on the bottom of one of your feet overnight for 30 days in a row for an initial cleansing period. When you peel off the detox foot pad in the morning, its darkened or discolored appearance supposedly reflects the toxins that have been removed from your body. 

Detox foot pads are said to contain natural ingredients — such as a mix of wood vinegar, plants and herbs, and the mineral tourmaline. The ingredients in detox foot pads are said to react with your body and give off infrared energy, improving cell function and drawing out toxins, such as lead and arsenic. Similar products include detox foot baths and spas. 

However, no scientific studies have been published that show that detox foot pads work or that they're safe. The Federal Trade Commission has charged some distributors of detox foot pads with deceptive advertising. The bottom line: As with anything that sounds too good to be true, wait for scientific evidence that proves the claim before investing your time and money. 
"
What can you tell me about hip dysplasia in a newborn?,"Developmental hip dysplasia is an abnormality of the hip joint in which the ball at the top of the thighbone (femoral head) isn't stable in the hip socket (acetabulum). Also, the ligaments of the hip joint may be stretched and loose. In severe cases, the femoral head may be out of the socket (dislocated).Hip dysplasia can affect one or both hips. But it most often affects the left hip. The exact cause isn't clear. Genetics may play a role. It can also be associated with other musculoskeletal abnormalities. Developmental dysplasia of the hip most often occurs in:Early detection can increase the chances for successful treatment. Hip dysplasia is usually detectable in the newborn exam. But it may also be found later. A doctor can confirm a diagnosis by ultrasound, usually done when the baby is 1 to 2 months old.Treatment may include:Your doctor may refer you to a pediatric orthopedic surgeon. Left untreated, hip dysplasia may lead to pain and osteoarthritis in adult life."
Is there a connection between diabetes and Alzheimer's disease?,"A growing body of evidence suggests a link between diabetes and Alzheimer's disease. One long-term study sponsored by the National Institute on Aging reported that diabetes was associated with a 65-percent increased risk of Alzheimer's. The cause isn't clear. Previous research has linked diabetes to a decline in cognitive function, including memory problems. Some scientists theorize that diabetes may cause glucose to accumulate in the brain, which could damage brain cells. Taking steps to prevent diabetes or control existing diabetes may help reduce the risk of Alzheimer's."
"
		What's the connection between diabetes and depression? How can I cope if I have both?
	","
If you have diabetes, you have an increased risk of developing depression. And if you have depression, you have a greater chance of developing type 2 diabetes. The good news is that diabetes and depression can be treated together. And effectively managing one can have a positive outcome on the other. 

<strong>How they're related</strong> <br/>
Though the relationship between diabetes and depression isn't fully understood: 

<strong>Managing the two conditions together</strong>

If you have diabetes, watch for signs and symptoms of depression, such as loss of interest in normal activities, feelings of sadness or hopelessness, and unexplained physical problems like back pain or headaches. 

If you think you might be depressed, seek help right away. Your doctor or diabetes educator can refer you to a mental health professional. 
"
"
		I've heard that you shouldn't eat sweet fruits such as chikoo or mangoes if you have diabetes. Is this true?
	","
It is a common myth that if you have diabetes you shouldn't eat certain foods because they are ""too sweet."" Some fruits do contain more sugar than others, but that doesn't mean you shouldn't eat them if you have diabetes. The total amount of carbohydrates affects blood sugar levels more than does the source of carbohydrates or whether the source is a starch or sugar. 

One serving of fruit should contain 15 grams of carbohydrates. The size of the serving depends on the carbohydrate content of the fruit. The advantage of eating a low-carbohydrate fruit is that you can consume a larger portion. But whether you eat a low-carb or high-carb fruit, as long as the serving size contains 15 grams of carbohydrates, the effect on your blood sugar is the same. 

The following fruit servings contain about 15 grams of carbohydrates: 
"
"
		I have diabetes, and I'm wondering if I can substitute honey for sugar in my diet?
	","
Generally, there's no advantage to substituting honey for sugar in a diabetes eating plan. Both honey and sugar will affect your blood sugar level. 

Honey is sweeter than granulated sugar, so you might use a smaller amount of honey for sugar in some recipes. But honey actually has slightly more carbohydrates and more calories per teaspoon than does granulated sugar — so any calories and carbohydrates you save will be minimal. 

If you prefer the taste of honey, go ahead and use it — but only in moderation. Be sure to count the carbohydrates in honey as part of your diabetes eating plan. 
"
"
		I've heard that aspirin therapy may not help prevent heart problems when you have diabetes and peripheral artery disease. Should I keep taking it?
	","
If you have diabetes, you're at higher risk of heart attack and clot-related stroke (cardiovascular events). Perhipheral artery disease — a condition in which your arteries narrow, reducing blood flow to your arms and legs — also increases your risk of cardiovascular events. 

Aspirin interferes with your blood's ability to clot. Because you're at increased risk of cardiovascular events if you have diabetes, daily aspirin therapy typically has been recommended as part of a diabetes management plan. Research has shown that aspirin therapy is effective at reducing the risk of heart attack and clot-related strokes if you've had a previous cardiovascular event. It also appears to reduce these risks if you're experiencing symptoms of peripheral artery disease — such as leg cramping, numbness or weakness. 

What's not clear is whether aspirin lowers the risk of a cardiovascular event if you haven't experienced one before and you aren't experiencing symptoms of peripheral artery disease. More study is needed on the potential benefits and risks of aspirin therapy in these people. Aspirin therapy does have potential side effects, such as bleeding and bleeding stroke (hemorrhagic stroke). If you have diabetes, peripheral artery disease or both, ask your doctor about daily aspirin therapy, including which strength of aspirin would be best. 
"
"
		Is it true that cinnamon can lower blood sugar in people who have diabetes?
	","
Whether cinnamon can lower blood sugar is a topic of debate — but recent research suggests that cinnamon may be helpful as a supplement to regular diabetes treatment in people with type 2 diabetes. 

One study published in 2009 found that cinnamon taken twice a day for 90 days improved hemoglobin A1C levels — a reflection of average blood sugar level for the past two to three months — in people with poorly controlled type 2 diabetes (hemoglobin A1C levels greater than 7 percent). 

More research is needed to confirm these findings and determine how cinnamon supplementation leads to these benefits. One theory is that cinnamon increases insulin action. 

If you have diabetes, remember that treatment is a lifelong commitment of blood sugar monitoring, healthy eating, regular exercise and, sometimes, diabetes medications or insulin therapy. Consult your doctor if you have questions or concerns about your diabetes treatment plan. 
"
"
		Why are electric blankets discouraged for people who have diabetes? What's the danger?
	","
Diabetes has many possible complications, including nerve damage (neuropathy). Over time, excess blood sugar can injure the walls of the tiny blood vessels (capillaries) that nourish the nerves. This can cause tingling or numbness that usually begins at the tips of the toes or fingers and over a period of months or years gradually spreads upward. Left untreated, it's possible to lose all sense of feeling in the affected limbs. If a person has any degree of nerve damage, he or she may not be able to sense if an electric blanket or heating pad is too hot — which can lead to inadvertent burns. The same issue applies to water temperature when bathing. 

If you have diabetes and would like to use an electric blanket, warm up your bed with the blanket before bedtime — then turn the blanket off or remove it from the bed before you climb in. 
"
"
		Does alcohol and tobacco use increase the risk of diabetes?
	","
Yes, alcohol and tobacco use increases the risk of type 2 diabetes.

Although studies show that drinking moderate amounts of alcohol (one drink a day for women and two drinks a day for men) may actually lower the risk of diabetes, the opposite is true for people who drink greater amounts of alcohol.

<strong>Heavy alcohol use</strong><br/>
Too much alcohol can cause chronic inflammation of the pancreas (pancreatitis), which can impair its ability to secrete insulin and ultimately lead to diabetes.

<strong>Tobacco use</strong><br/>
Tobacco is equally harmful. Tobacco use can increase blood sugar levels and lead to insulin resistance. And the more you smoke, the greater your risk of diabetes.

Heavy smokers — those who smoke more than 20 cigarettes a day — almost double their risk of developing diabetes, when compared with nonsmokers.
"
